"Data Description and Source: Gas chromatography cost data below is derived from ""Donaldson, B., Collins, M., Seegers, J., Isensee, A., Walia, S., & Clevenger, S. (2014) Uniontown to Gas City Project Texas Eastern Transmission. LP.""",
Item,Installed cost [2020$]
Gas chromatograph,856757
